id,caption_type,caption_character_length,caption,word_count,hashtag_count,duration_sec,post_date,post_time,post_url,media_type,views,reach,likes,shares,comments,saves,follows,engagment_raw,engagement_rate,engagement_per_reach,save_rate,share_rate,readability_flesch,readability_fk_grade,positive,negative,sentiment_score,cta_present,cta_count,day_of_week
55,Event Content,423,"Tomorrow night, our @odigrips riders hit Melbourne Marvel Stadium for round 4 of the @ausxopensupercross 🏁
 
 We cannot wait to watch these unreal racers tackle the whoops, berms, and race head-to-head in hopes of claiming that podium finish!
 
 Bring on the action! 
 
 PC: @cdphotograaphy 
 
 @monsterenergy_yamalubeyamaha 
 @honda_racing_aus 
 
 #ODI #Odigrips #odimoto #odihandlebars #controlbreedsconfidence #ausxopen",61,6,0,2025-11-20,17:51,https://www.instagram.com/p/DRTPxbUiViQ/,image,7993,2967,47,3,1,0,0,51,0.0172,0.0172,0.0000,0.0010,9.965,16.34111111,2,0,2,0,0,Thursday
56,Athlete Content,94,"@demarcuspaul getting creative 🤩
 
 #odigrips #odi #grips #bmx #streetbmx #twentyinch #20inch",12,7,0,2025-11-19,9:28,https://www.instagram.com/p/DRPxVuRDYNO/,carousel,8938,3666,100,1,3,1,0,105,0.0286,0.0286,0.0003,0.0003,34.16090909,11.22727273,1,0,1,0,0,Wednesday
57,Event Content,579,"Grateful to have been part of The Dirt Therapy Project’s Veterans Day Ride. Moments like these remind us how powerful it is to unite, build bonds, and share a sense of purpose.
 
 Thank you to @odigrips and @tld_bike for generously supporting the event and helping us equip riders with D3O protected products. Your support helped make the day even more special for the riders.
 
 A heartfelt thank you to Jonathan Hagerman and @dirttherapyproject team. Your dedication to helping veterans transition back to civilian life is truly inspiring. We’re honored to stand alongside you.",95,0,60,2025-11-17,9:38,https://www.instagram.com/reel/DRKozGOj_SP/,reel,26976,19373,627,68,33,0,0,728,0.0376,0.0376,0.0000,0.0035,55.98870968,8.750568356,14,1,13,1,1,Monday
58,Athlete Content,119,@fanticmotor_usa XE300 2 STROKE START UP. #fantic300 #dirtbikelife @fanticmotor_usa @fantic.racing @fanticracing_enduro,11,2,18,2025-11-14,14:16,https://www.instagram.com/reel/DRDWjdWEiZu/,reel,18069,10255,683,25,8,0,0,716,0.0698,0.0698,0.0000,0.0024,-52.095,23.50666667,0,0,0,0,0,Friday
60,Athlete Content,309,"Defending Champions the @slr_honda team are all set to defend their title this weekend at the 58th @scoreinternational Baja 1000 🏜️🏁 
 This year’s team consists of @tylerlynn222 @davidkamo and @carterklein464 riding the 7x Honda with ODI handlebars and grips. 
 
 #odigrips #odi #grips #moto #baja #baja1000",48,6,23,2025-11-13,9:01,https://www.instagram.com/reel/DRAQ4ktDT49/,reel,6461,4704,317,3,3,2,1,325,0.0691,0.0691,0.0004,0.0006,14.85369565,22.61521739,0,0,0,0,0,Thursday
59,Other,115,"ODI Grips on, 1X ready. Control starts at the handlebars #odigrips #scoreinternational #baja1000 #heroracingoffroad",14,4,13,2025-11-13,15:47,https://www.instagram.com/reel/DRA_ynpEn2r/,reel,4525,3402,153,6,2,0,0,161,0.0473,0.0473,0.0000,0.0018,6.358571429,14.11142857,1,0,1,0,0,Thursday
61,Athlete Content,141,"Which one of @anthonymurrayfmx flip tricks do you like best? 🤔
 
 🎥 @jp_archuleta 
 
 #fmx #odigrips #odi #grips #moto #mx #motocross #flip",24,8,48,2025-11-12,6:15,https://www.instagram.com/reel/DQ9Zjo0CIuu/,reel,2352,1652,76,4,0,2,1,82,0.0496,0.0496,0.0012,0.0024,59.20607143,7.609761905,2,0,2,1,1,Wednesday
62,Athlete Content,79,"@creedcorey racking up plenty of air miles 🛩️
 
 #odigrips #odi #moto #fmx #mx",14,5,19,2025-11-11,8:14,https://www.instagram.com/reel/DQ7CaEXCJqP/,reel,1604,1249,46,0,0,1,0,47,0.0376,0.0376,0.0008,0.0000,56.97846154,8.541538462,0,0,0,0,0,Tuesday
64,Athlete Content,67,"@eicmaofficial mash up 🇮🇹
 
 #eicma #odigrips #italia #odi #milan",10,5,22,2025-11-10,9:06,https://www.instagram.com/reel/DQ4jitOjfMC/,reel,3276,2634,143,8,4,1,1,156,0.0592,0.0592,0.0004,0.0030,19.1,12.83111111,0,0,0,0,0,Monday
63,Athlete Content,378,"The Hart Luck × ODI grips were built with one goal — to feel right when you ride hard. 🏁
 
 Designed with an homage to my motocross days, these grips bring that same control, comfort, and confidence I demanded back then — now made for the road.
 
 They’re live now on HartLuck.com, along with our moto-style handlebars.
 
 If you ride, you’ll get it. 
 #HartLuckParts @odigrips",69,1,48,2025-11-10,21:30,https://www.instagram.com/reel/DQ54AF5iVEx/,reel,53998,42176,751,17,19,0,0,787,0.0187,0.0187,0.0000,0.0004,78.839875,5.442625,5,1,4,1,1,Monday
65,Athlete Content,346,"🔥 HARLEY-DAVIDSON FXLRST 2024 wearing the new hand guards from @klockwerks matching the windshield 
 🎸Multiple accessories from @thrashinsupply, @odigrips, @arlennessmotorcycles, @slyfoxperformance 
 💨Exhaust and handlebars from @officinezard 
 💡 Lights by @customdynamics 
 💥 Braking power with @galfermoto 
 
 Assembled by @assospecialbike",44,0,31,2025-11-06,23:02,https://www.instagram.com/reel/DQvtmbZiCjS/,reel,40882,30637,1484,117,17,0,0,1618,0.0528,0.0528,0.0000,0.0038,-24.61414634,26.87804878,0,1,-1,0,0,Thursday
66,Product Marketing,173,"ASV X EMIG Pro Pack Purple Midnight Edition 
 
 Check out the website / Link in bio! 
 
 #emig
 #jeffemig
 #asv
 #asvinventions
 #asvlevers
 #runasv
 #unbreakable
 #odigrips",28,8,0,2025-11-06,12:01,https://www.instagram.com/p/DQukgsrku_A/,image,55205,26857,463,166,25,0,0,654,0.0244,0.0244,0.0000,0.0062,33.31902174,11.46891304,0,0,0,1,2,Thursday
67,Athlete Content,152,"@eicmaofficial 2025 is a go! Come and check out our NEW NOMAD Lock-On grips in Hall 5 Stand M53 with @innteckmotorbike 
 
 #odigrips #eicma #moto #nomad",27,4,0,2025-11-04,1:17,https://www.instagram.com/p/DQoROtaDYpB/,image,9238,4307,202,6,5,5,5,218,0.0506,0.0506,0.0012,0.0014,60.23230769,8.087692308,0,0,0,1,1,Tuesday
68,Athlete Content,81,"See you next week for @eicmaofficial 
 
 #odigrips #grips #nomad #moto #mx #eicma",14,6,0,2025-11-01,5:54,https://www.instagram.com/p/DQg7s-ACE0l/,image,4841,1617,31,0,1,0,0,32,0.0198,0.0198,0.0000,0.0000,53.655,8.756666667,0,0,0,0,0,Saturday
69,Athlete Content,80,"@dennisenarson MTBMX edit out now! 🎃 
 
 #grips #odigrips #odi #mtb #bmx #scary",14,6,22,2025-10-31,9:28,https://www.instagram.com/reel/DQevJi5iDaT/,reel,3442,2385,117,4,0,1,0,122,0.0512,0.0512,0.0004,0.0017,52.695,7.4,0,1,-1,1,1,Friday
70,Product Marketing,107,"New BMX/MTB edit dropping tomorrow from @dennisenarson 🎃🧙‍♀️👻
 
 #odigrips #grips #odi #ODIFamily #scary",14,5,0,2025-10-30,13:10,https://www.instagram.com/p/DQcj_SpAMDd/,carousel,12129,4003,406,3,0,4,0,413,0.1032,0.1032,0.0010,0.0007,21.395,14.25,0,1,-1,0,0,Thursday
71,Product Marketing,216,"@dennisenarson and a heavy hitting crew went to Palm Springs to film PROOF OF BIKING for the @vansbmx66 x Odyssey shoe launch. 
 
 📹 @calvinkosovich 
 
 #odigrips #odi #grips #ODIFamily #bmx #palmsprings #california",35,7,0,2025-10-28,10:26,https://www.instagram.com/p/DQXHsaGDRDf/,carousel,13728,5843,250,8,4,4,0,266,0.0455,0.0455,0.0007,0.0014,25.27322581,17.43548387,0,0,0,0,0,Tuesday
72,Athlete Content,169,"Four years ago @anthonynapo had his guardian angel looking out for him at the skatepark! 😇
 
 📹 @nathantsykes 
 
 #odigrips #grips #odi #bmx #skatepark #nearmiss #flip",28,7,6,2025-10-27,13:54,https://www.instagram.com/reel/DQU6WCXgADQ/,reel,13900,6830,468,169,1,17,2,655,0.0959,0.0959,0.0025,0.0247,41.8675,10.525,1,0,1,0,0,Monday
74,Athlete Content,206,"@austinteyler gunning his nitro-powered Suzuki GSXR750 up to the top of the mountain 🙌 holding on to ODI handlebars and grips 👊
 
 📹 @o.goillustrated 
 
 #odigrips #grips #odi #moto #mx #hillclimb #braap",34,7,19,2025-10-27,12:05,https://www.instagram.com/reel/DQUtzQRgGrX/,reel,7270,5402,291,22,2,2,2,317,0.0587,0.0587,0.0004,0.0041,34.90363636,16.58909091,1,0,1,0,0,Monday
73,Event Content,167,"New kit for the #StarkVarg @viscid_design 👌🏼
 
 @nectr_energy @silvaspecsuspension @precisionworx @odigrips @flomotorsports @bestpizzaandbrew @anchortapeco @racetorx",16,1,30,2025-10-27,13:37,https://www.instagram.com/reel/DQU3oy2En4x/,reel,5679,4451,134,6,10,0,0,150,0.0337,0.0337,0.0000,0.0013,-56.55,24.87333333,0,0,0,0,0,Monday
75,Athlete Content,119,"Go watch @dennisenarson Friday Videos on his YouTube as they are off the scale! 🤯
 
 #odigrips #odi #grips #bmx #video",21,5,9,2025-10-24,12:18,https://www.instagram.com/reel/DQNBK47APsN/,reel,11452,7832,607,158,4,6,6,775,0.0990,0.0990,0.0008,0.0202,61.325,7.19,0,0,0,0,0,Friday
77,Athlete Content,520,"🥈for Thomas Genon at Rampage! After 8 top 10 finishes @thomasgenon finally gets on the podium with an incredible second run which was packed with tricks and showcased his trademark 😎 style 🙌
 
 We are so stoked for Thomas as he is one of the nicest people you could ever meet as well as being an unbelievable rider 👊
 
 We also send healing vibes to @adolfsilva and @johanssoemil and hope both recover quickly 🤞
 
 🎥 @socratis.zotos & @redbullmediahouse 
 
 #odigrips #grips #odi #thomasgenon #rampage #redbullbike",89,6,90,2025-10-20,4:01,https://www.instagram.com/reel/DQB0dqPiGSE/,reel,6233,4417,376,14,6,5,0,401,0.0908,0.0908,0.0011,0.0032,20.37514706,20.97558824,5,3,2,0,0,Monday
76,Athlete Content,288,The New Ruffian grips by @odigrips for the new model harley hand controls are a game changer. I put the Graphite and blue set on my #2025lowriderst and absolutely love them.. do your research and find your parts. #odi #lowriderst #clubstyletexas #traphousesupplyco #mechanicx #onlybaggers,44,7,23,2025-10-20,14:05,https://www.instagram.com/reel/DQC6ADikRyH/,reel,3207,2240,44,0,2,0,0,46,0.0205,0.0205,0.0000,0.0000,40.30045455,13.10363636,1,1,0,0,0,Monday
78,Athlete Content,215,"Congratulations to @robin_riding_hood for winning RAMPAGE again! Another scintillating performance from the @yeticycles rider holding on with ODI Grips 🙌🙌🙌
 
 #odigrips #odi #grips #redbullbike #rampage2025 #utah",27,6,80,2025-10-19,0:28,https://www.instagram.com/reel/DP-3xU5iCL-/,reel,9865,6939,374,34,0,9,0,417,0.0601,0.0601,0.0013,0.0049,8.317857143,15.57714286,2,1,1,0,0,Sunday
79,Athlete Content,479,"Now it's the turn of our MTB grips to be awarded the #1 Grips (and for the 14th Year in a row) in the @vitalmtb audience survey! We are truly thankful for everyone who took the time to vote for us. 👏 
 
 40+ years of being at the forefront of grip design and with the most models and colors. We invented the Lock-On system and just about every grip design out there! 
 
 ODI stands for OBSERVE - DESIGN - INNOVATE
 
 #odigrips #odi #grips #vitalmtb #mtb #bike #numberone #lockon",93,9,35,2025-10-17,9:59,https://www.instagram.com/reel/DP6vsG7kkDX/,reel,3691,2959,64,6,1,0,0,71,0.0240,0.0240,0.0000,0.0020,64.33454545,9.751363636,2,0,2,0,0,Friday
81,Product Marketing,938,"WOW! For the 9th Year in a Row we are the #1 Grips in the @vitalmx audience survey! Thank you to all who voted for us 👏 
 
 We pride ourselves in producing the very best grips to make your ride more enjoyable, with unique, performance driven designs, advanced materials and with as many fitment options as possible to keep ODI at the forefront of the market.
 
 For over 40 years we have been the World Leader in Grip Technology and currently produce all types including Lock-Ons (we invented them), Universal Lock-Ons, Slip-Ons and our range has the largest selection of patterns available.
 
 With the recent launch of the NOMAD Lock-On grips we have taken another step forward in the evolution of grips by collaborating with @d3olab to produce a grip that offers 2 x more vibration damping resulting in less arm pump so you can ride longer and farther without fatigue setting in.
 
 #odigrips #grips #odi #moto #mx #vitalmx #numberone",165,8,28,2025-10-16,9:46,https://www.instagram.com/reel/DP4JbSGkhUx/,reel,4905,4173,87,13,2,0,0,102,0.0244,0.0244,0.0000,0.0031,44.06373171,15.2617561,7,2,5,0,0,Thursday
80,Product Marketing,98,"ASV X EMIG Limited Edition Pro Pack Available Now‼️
 Color Options - Red and Blue / Black and Gold",19,0,0,2025-10-16,11:52,https://www.instagram.com/p/DP4YA2MEjE4/,carousel,42479,13163,580,47,14,0,0,641,0.0487,0.0487,0.0000,0.0036,66.1,6.275555556,2,1,1,1,1,Thursday
82,Event Content,750,"🏁 BRL Build-Off Spotlight: ODI Grips 🏁
 
 When it comes to control, comfort, and confidence on the bars — ODI Grips are the gold standard. Every detail of our Bagger Racing League build comes down to performance, and ODI delivers with precision-engineered grips trusted by the fastest racers on two wheels.
 
 Whether you’re chasing lap times or just carving the streets, ODI’s quality and innovation keep you connected to the bike — no matter how hard you push it. 💪
 
 🔥 Check out ODI Grips and their full line of performance products in the Parts Unlimited and Drag Specialties catalogs — available now at your local dealer.
 
 #BaggerRacingLeague #BRLBuildOff #ODIGrips #DragSpecialties #PartsUnlimited #PerformanceParts #BuiltToWin @odigrips",119,7,55,2025-10-15,7:22,https://www.instagram.com/reel/DP1UMCkkRJI/,reel,3915,2997,92,24,4,0,0,120,0.0400,0.0400,0.0000,0.0080,41.20878947,13.17568421,8,2,6,1,2,Wednesday
84,Athlete Content,183,"A great weekend at @worcsracing for @slr_honda riders @tylerlynn222 and @carterklein464 who finished 1st and 3rd respectively 🙌
 
 #odigrips #odi #grips #ODIFamily #moto #worcsracing",25,6,0,2025-10-14,6:03,https://www.instagram.com/p/DPyma30iJc-/,carousel,4846,1152,52,0,0,0,1,52,0.0451,0.0451,0.0000,0.0000,16.8,16.87833333,1,0,1,0,0,Tuesday
83,Athlete Content,728,"Fresh builds, fast team. 💪💥
 
 Our Altus Blu Cru bikes are fully dialed! 🔥
 
 All prepped in-house and ready to rip at Ponca. See you all there! 🏁
 
 Thank you to our amazing sponsors 👇
 @altusblucruyamaha @altusmotorsports @blucruofficial @yamahamotorusa #yamalube , #GYTR , @donnieluce54 @edtorrance110 @jordannassaney_52 @johnnyjohnn05 @_ljparker_ #lima #EdLogracre @parts_unlimited @mooseelite @ridedunlop @mxtire_usa @bellhelmets @ride100percent @alpinestarsmx @officialvortexek @guts_racing_inc @skda.moto @vpracingfuels @asvinventions @tamerholeshot @twin_air @fmf73 @odigrips @motionpro @motofreakz19 @trexmotox @enzoracingkyb @nihiloconcepts @mototass @hinsonracing @anchortapeco @imsproducts @rtech_mx @dirtcarusa",80,4,19,2025-10-14,9:00,https://www.instagram.com/reel/DPy6sg-EdT-/,reel,4932,3690,171,6,2,0,0,179,0.0485,0.0485,0.0000,0.0016,-21.58361538,20.14528205,5,1,4,0,0,Tuesday
86,Athlete Content,294,"Our thoughts and admiration are with @deanwilson15 who, despite losing his Mum on Sunday morning, doubled up going 1-1 to win Rd1 and Rd2 of the @ausxsupercross in Redcliffe, QLD 🇦🇺 at the weekend 🫶 Our thoughts are with Dean and his family ❤️
 
 #deanwilson #odigrips #sx #aussx #supercross",50,5,0,2025-10-13,12:29,https://www.instagram.com/p/DPwt1-OgJsY/,carousel,7234,2447,147,0,2,2,0,151,0.0617,0.0617,0.0008,0.0000,25.801,22.082,2,1,1,1,3,Monday
85,Event Content,1072,"KTM @dm31_racing team has wrapped up a monumental year as they ticked off the final rounds of the 2025 @ausenduro Championship in Gympie, and what a way to finish! 🏁
 
 It was an all-out domination from the crew, with @milner_31 , @korey_mcmahon153 , and @jontereynders714 each taking home the championship title for their class and stamping their mark on Aussie off-road racing history books.
 
 Milner also made history, becoming Australia’s most successful domestic off-road racer after locking in his 6th outright ProEnduro crown, a true legend moment! 👏🏻
 
 We’re incredibly proud to stand behind the team for another year, supporting them every step of the way with ODI Bars and Grips, Albek Hydration packs, Gearbags and Luggage, and of course Australian-made FunnelWeb Air Filters.
 
 📷 @foremostmedia 
 
 @albek.co 
 @odigripsau 
 @odigrips 
 @funnelwebfilterau 
 
 #Wearelusty #Ausenduro #Ausendurochampionship #Danielmilner #Koreymcmahon #Jontereynders #albekco #fitforpurpose #designedforlife #funnelwebfilterau #fwf #australianmade #odi #odigrips #odimoto",156,15,0,2025-10-13,17:01,https://www.instagram.com/p/DPxM9dZklmi/,carousel,14090,3732,128,6,5,0,0,139,0.0372,0.0372,0.0000,0.0016,6.367837838,21.56297297,5,0,5,0,0,Monday
87,Athlete Content,119,"@vinny_t_ having a play in Utah before the Rampage digging starts! 
 
 #odigrips #grips #odi #mtb #rampage #rampage2025",19,6,41,2025-10-10,4:22,https://www.instagram.com/reel/DPoHbKCiJmH/,reel,3289,2264,182,5,1,6,3,194,0.0857,0.0857,0.0027,0.0022,48.91338235,8.548529412,0,2,-2,0,0,Friday
88,Product Marketing,420,"Feel the new NOMAD Lock-On Grips at EICMA! Drop by Hall 5 Stand M53 and see why NOMAD grips are 2X more effective at Vibration Damping which results in less arm pump and fatigue! Hint.... one reason is the D3O® Grip™ material! 
 
 Come and see us for more details on how these grips can make your ride more comfortable, enjoyable and longer!
 
 @d3olab #odigrips #grips #odi #lockon #moto #enduro #nomadgrips #d3o #eicma",75,9,89,2025-10-09,8:54,https://www.instagram.com/reel/DPmB3H8EkVg/,reel,2366,1830,57,6,3,2,0,68,0.0372,0.0372,0.0011,0.0033,69.786,7.252,3,2,1,0,0,Thursday
89,Athlete Content,233,"@thomasgenon flips his ODI DH Number Plate showing he has drawn number 3 at @redbullbike Rampage. Our number plates have been used by RedBull Rampage for many years now. 
 
 #odigrips #odi #grips #rampage #redbullrampage #desert #mtb",38,7,25,2025-10-08,9:13,https://www.instagram.com/reel/DPjfFHzCEge/,reel,4722,3624,280,4,2,1,13,287,0.0792,0.0792,0.0003,0.0011,42.865,11.75222222,0,4,-4,0,0,Wednesday
90,Product Marketing,205,"🎬PARADIGM a film with @thomasgenon and friends by @redbullbike is a must-see! Link in Bio to watch this epic video for a great start to the week!
 
 #odigrips #odi #grips #thomasgenon #bike #mtb #freeride",35,7,0,2025-10-06,8:15,https://www.instagram.com/p/DPePI-mj8Uo/,image,4556,1337,59,1,1,1,0,62,0.0464,0.0464,0.0007,0.0007,60.705,7.773333333,1,0,1,1,1,Monday
91,Event Content,262,"The World Champ wins in Lake Placid 🇺🇸 @max_alran_5 pipped fellow ODI Grips rider @asavermette today to take the @uci_mtbworldseries Junior Men’s Downhill and increase his lead in the overall standings 😎 
 
 #odigrips #grips #odi #mtb #bike #dhmtb #lakeplacid",41,7,60,2025-10-04,13:47,https://www.instagram.com/reel/DPZrPhygBF4/,reel,3564,2623,173,0,1,1,0,175,0.0667,0.0667,0.0004,0.0000,19.74230769,20.19435897,3,1,2,0,0,Saturday
92,Event Content,253,"@luke_ms1 takes his first @uci_mtbworldseries Downhill World Cup WIN in Lake Placid 🇺🇸 for @giantfactoryoffroadteam with a storming run! Luke chooses ODI Elite Flow Lock-On Grips. 
 
 #odigrips #odi #grips #whoopmoutainbikeworldcup #lakeplacid #winner",34,6,0,2025-10-04,13:39,https://www.instagram.com/p/DPZqpU_gLZU/,image,7577,2929,226,2,1,0,1,229,0.0782,0.0782,0.0000,0.0007,31.14204545,13.01469697,3,1,2,1,1,Saturday
93,Event Content,228,"@sachaearnestt getting loose in practice at Lake Placid for the penultimate round of the @uci_mtbworldseries Downhill World Cup for @trekfactoryracingdh 🏁
 
 #odigrips #odi #grips #dh #mtbdh #worldcup #uci #whoopmtb #lakeplacid",31,9,24,2025-10-03,8:36,https://www.instagram.com/reel/DPWi7pmiNDd/,reel,4052,3154,286,0,0,0,4,286,0.0907,0.0907,0.0000,0.0000,18.465,18.13666667,0,2,-2,0,0,Friday
